spectrum_id,compound_name,adhesive_class,spectral_type,wn_400,wn_418,wn_436,wn_454,wn_472,wn_490,wn_509,wn_527,wn_545,wn_563,wn_581,wn_599,wn_617,wn_635,wn_653,wn_671,wn_689,wn_708,wn_726,wn_744,wn_762,wn_780,wn_798,wn_816,wn_834,wn_852,wn_870,wn_888,wn_907,wn_925,wn_943,wn_961,wn_979,wn_997,wn_1015,wn_1033,wn_1051,wn_1069,wn_1087,wn_1106,wn_1124,wn_1142,wn_1160,wn_1178,wn_1196,wn_1214,wn_1232,wn_1250,wn_1268,wn_1286,wn_1305,wn_1323,wn_1341,wn_1359,wn_1377,wn_1395,wn_1413,wn_1431,wn_1449,wn_1467,wn_1485,wn_1504,wn_1522,wn_1540,wn_1558,wn_1576,wn_1594,wn_1612,wn_1630,wn_1648,wn_1666,wn_1684,wn_1703,wn_1721,wn_1739,wn_1757,wn_1775,wn_1793,wn_1811,wn_1829,wn_1847,wn_1865,wn_1883,wn_1902,wn_1920,wn_1938,wn_1956,wn_1974,wn_1992,wn_2010,wn_2028,wn_2046,wn_2064,wn_2082,wn_2101,wn_2119,wn_2137,wn_2155,wn_2173,wn_2191,wn_2209,wn_2227,wn_2245,wn_2263,wn_2281,wn_2299,wn_2318,wn_2336,wn_2354,wn_2372,wn_2390,wn_2408,wn_2426,wn_2444,wn_2462,wn_2480,wn_2498,wn_2517,wn_2535,wn_2553,wn_2571,wn_2589,wn_2607,wn_2625,wn_2643,wn_2661,wn_2679,wn_2697,wn_2716,wn_2734,wn_2752,wn_2770,wn_2788,wn_2806,wn_2824,wn_2842,wn_2860,wn_2878,wn_2896,wn_2915,wn_2933,wn_2951,wn_2969,wn_2987,wn_3005,wn_3023,wn_3041,wn_3059,wn_3077,wn_3095,wn_3114,wn_3132,wn_3150,wn_3168,wn_3186,wn_3204,wn_3222,wn_3240,wn_3258,wn_3276,wn_3294,wn_3313,wn_3331,wn_3349,wn_3367,wn_3385,wn_3403,wn_3421,wn_3439,wn_3457,wn_3475,wn_3493,wn_3512,wn_3530,wn_3548,wn_3566,wn_3584,wn_3602,wn_3620,wn_3638,wn_3656,wn_3674,wn_3692,wn_3711,wn_3729,wn_3747,wn_3765,wn_3783,wn_3801,wn_3819,wn_3837,wn_3855,wn_3873,wn_3891,wn_3910,wn_3928,wn_3946,wn_3964,wn_3982,wn_4000
SPEC-00188,Isobutyl methacrylate,Acrylic/PSA,Raman,0.098336,0.105644,0.097489,0.099617,0.126160,0.081000,0.108239,0.128276,0.110092,0.130619,0.253820,0.370110,0.285054,0.144057,0.103288,0.087758,0.088129,0.097657,0.126122,0.112059,0.128342,0.163229,0.357218,0.515260,0.233547,0.133664,0.126756,0.116380,0.099713,0.122036,0.108979,0.176369,0.390421,0.323132,0.163896,0.136134,0.119690,0.102545,0.107106,0.137267,0.179934,0.322031,0.579154,0.452552,0.209124,0.111814,0.120179,0.111731,0.130349,0.102365,0.127926,0.078746,0.113672,0.109971,0.125746,0.184537,0.269493,0.503632,0.612296,0.430333,0.276492,0.148230,0.122250,0.115667,0.113668,0.120733,0.153795,0.202103,0.367894,0.362831,0.197071,0.159559,0.253181,0.518226,0.593830,0.259559,0.153328,0.118308,0.104221,0.113524,0.066956,0.091293,0.107001,0.108826,0.098220,0.092349,0.093946,0.098204,0.102086,0.084723,0.072587,0.099488,0.078219,0.117608,0.073610,0.092248,0.063997,0.077846,0.083521,0.069336,0.066500,0.119120,0.099614,0.080249,0.094366,0.080808,0.070195,0.099340,0.085301,0.063807,0.073063,0.079700,0.098413,0.104524,0.127121,0.107164,0.071888,0.105670,0.084658,0.064088,0.074291,0.083726,0.095940,0.077618,0.077537,0.093630,0.098456,0.090080,0.060606,0.080166,0.083990,0.116024,0.124268,0.097653,0.120690,0.161321,0.137308,0.237435,0.414773,0.712836,1.000000,0.844549,0.480484,0.297180,0.186416,0.148255,0.107531,0.065672,0.111952,0.090908,0.106393,0.082032,0.103340,0.091400,0.070957,0.071480,0.068186,0.055870,0.074128,0.085178,0.123858,0.098233,0.073855,0.094729,0.100820,0.049374,0.072248,0.082164,0.080947,0.086152,0.078471,0.061281,0.073695,0.072061,0.109734,0.099608,0.056388,0.065810,0.058738,0.055097,0.055485,0.065939,0.090270,0.040757,0.038563,0.055828,0.080103,0.078837,0.053328,0.072190,0.065692,0.074428,0.089915,0.066301,0.064537,0.055666,0.052060,0.036502,0.081482,0.094542
SPEC-00944,Methylene diphenyl diisocyanate,Polyurethane,Raman,0.095785,0.129392,0.071518,0.092080,0.135541,0.092817,0.106651,0.103048,0.111528,0.131793,0.152104,0.181024,0.283780,0.481172,0.238970,0.171729,0.134582,0.131586,0.133862,0.121023,0.148668,0.100164,0.106778,0.096638,0.125709,0.127866,0.100306,0.112893,0.120542,0.146517,0.117581,0.130341,0.165969,0.188401,0.201946,0.312266,0.582924,0.595124,0.354652,0.223955,0.177873,0.170800,0.107177,0.156428,0.143091,0.161348,0.191469,0.171471,0.203816,0.406051,0.665111,0.504716,0.260994,0.222597,0.214374,0.219133,0.317462,0.638881,0.675541,0.353104,0.264840,0.347885,0.567858,0.595768,0.327786,0.286870,0.425254,0.717527,0.780227,0.465626,0.328681,0.327434,0.560579,0.939850,1.000000,0.601538,0.338154,0.253074,0.181037,0.195710,0.147222,0.186430,0.127061,0.169211,0.150609,0.183575,0.129438,0.149023,0.124808,0.174011,0.131130,0.140334,0.120517,0.186919,0.116556,0.138169,0.115131,0.127945,0.122045,0.111497,0.117001,0.159643,0.100676,0.154379,0.097719,0.109964,0.151213,0.131176,0.089936,0.088146,0.151992,0.108530,0.151964,0.138887,0.130145,0.113032,0.142391,0.123408,0.137350,0.159589,0.114879,0.141009,0.095930,0.143262,0.145517,0.094957,0.161182,0.147370,0.156398,0.121449,0.158980,0.217782,0.171699,0.204386,0.291445,0.400599,0.619085,0.670194,0.649000,0.798573,0.926419,0.708055,0.436632,0.271934,0.242923,0.208529,0.167113,0.145005,0.166135,0.145121,0.138070,0.153185,0.098498,0.132542,0.116537,0.100263,0.149888,0.154351,0.207098,0.151511,0.141840,0.138286,0.139587,0.089249,0.179538,0.130874,0.126046,0.105440,0.131023,0.102316,0.111199,0.096735,0.136506,0.084216,0.117822,0.094770,0.083818,0.091442,0.108101,0.116749,0.117945,0.147965,0.124182,0.108597,0.106300,0.129851,0.098633,0.129255,0.105536,0.092534,0.119099,0.104343,0.087629,0.107142,0.085028,0.099061,0.133796,0.126135,0.124882,0.106636
SPEC-00084,Methyl methacrylate,Acrylic/PSA,FTIR,0.042945,0.029851,0.024116,0.029857,0.000000,0.044852,0.039747,0.030515,0.046753,0.040114,0.050067,0.066038,0.076780,0.017524,0.057971,0.031996,0.051975,0.057859,0.147332,0.274919,0.268010,0.103144,0.079605,0.031240,0.087600,0.064344,0.085450,0.091107,0.138481,0.044011,0.054611,0.073035,0.041342,0.065406,0.068297,0.059156,0.079415,0.044876,0.078254,0.180511,0.304679,0.570899,0.968790,0.659770,0.350836,0.344366,0.604263,0.644306,0.314047,0.140686,0.151211,0.133512,0.184525,0.309782,0.538068,0.299139,0.136561,0.356921,0.722484,0.486736,0.196325,0.116496,0.114102,0.064117,0.056381,0.066117,0.067271,0.092317,0.097704,0.118918,0.105540,0.254063,0.493900,1.000000,0.807692,0.331602,0.201608,0.111045,0.113811,0.057153,0.077102,0.020755,0.063809,0.070100,0.046002,0.114170,0.010355,0.108236,0.028535,0.051540,0.016165,0.026511,0.020312,0.101875,0.084684,0.067464,0.070160,0.039164,0.001324,0.054477,0.062842,0.071282,0.084614,0.027087,0.038016,0.000000,0.083624,0.068042,0.040444,0.131166,0.078865,0.067340,0.012344,0.031660,0.078196,0.104291,0.016093,0.103755,0.007003,0.000000,0.109567,0.013409,0.031827,0.016937,0.036552,0.056954,0.067029,0.056121,0.099079,0.017917,0.068841,0.096366,0.065576,0.037083,0.105758,0.295275,0.425016,0.533857,0.353072,0.264237,0.467317,0.629902,0.577734,0.322220,0.188580,0.084940,0.084664,0.042395,0.072120,0.106704,0.077992,0.121375,0.073151,0.061444,0.065647,0.018139,0.059722,0.054776,0.052565,0.086040,0.062751,0.099748,0.117605,0.103878,0.092865,0.200866,0.208742,0.314771,0.333702,0.402824,0.364657,0.202374,0.123514,0.183089,0.113950,0.036774,0.092759,0.062769,0.071492,0.102749,0.096667,0.078203,0.055222,0.048535,0.063761,0.063725,0.004807,0.106287,0.069920,0.082848,0.069749,0.083034,0.064258,0.021746,0.055512,0.032626,0.076658,0.032906,0.079171,0.073784
SPEC-00154,2-Ethylhexyl acrylate,Acrylic/PSA,Raman,0.075225,0.107906,0.123837,0.104538,0.081114,0.089322,0.105176,0.096486,0.153160,0.147150,0.182594,0.367310,0.357115,0.197691,0.155185,0.142268,0.119954,0.113286,0.121648,0.132135,0.138938,0.190772,0.309589,0.426358,0.284320,0.159518,0.134187,0.133989,0.139691,0.161358,0.183010,0.229118,0.441057,0.446492,0.267829,0.217010,0.148597,0.169130,0.198593,0.166294,0.235748,0.393411,0.633020,0.484390,0.306828,0.189736,0.162459,0.134028,0.137646,0.169483,0.137069,0.128288,0.176073,0.160068,0.172415,0.181035,0.238416,0.445810,0.748287,0.640722,0.282064,0.229280,0.181137,0.181066,0.166433,0.175040,0.204210,0.256419,0.436022,0.448958,0.264870,0.284806,0.426607,0.918363,0.772331,0.355839,0.206955,0.196455,0.169929,0.174970,0.168240,0.145705,0.154091,0.196040,0.158934,0.139048,0.142722,0.171344,0.141904,0.170986,0.143164,0.128425,0.168894,0.117751,0.131678,0.120796,0.152651,0.155868,0.157694,0.163516,0.143027,0.125252,0.125766,0.142918,0.197642,0.197631,0.211975,0.201496,0.141901,0.132101,0.143103,0.141254,0.141135,0.159196,0.132396,0.129760,0.118663,0.148042,0.148549,0.142066,0.152349,0.150900,0.121721,0.121428,0.153611,0.135867,0.127875,0.124667,0.146961,0.139465,0.143482,0.151019,0.140252,0.143490,0.173014,0.215872,0.230837,0.328137,0.431919,0.674922,0.964894,1.000000,0.760930,0.531106,0.324887,0.237413,0.208053,0.193312,0.158293,0.131477,0.122642,0.122583,0.109211,0.103009,0.102276,0.109723,0.139417,0.081270,0.098415,0.137132,0.074818,0.087007,0.050846,0.086812,0.086163,0.061553,0.069052,0.054847,0.092595,0.096003,0.090314,0.068681,0.097507,0.068265,0.083470,0.036984,0.060144,0.089262,0.091161,0.049716,0.069984,0.092813,0.065451,0.084664,0.023295,0.061490,0.079629,0.059782,0.032424,0.055316,0.050803,0.047452,0.058609,0.065498,0.068846,0.069624,0.070144,0.065072,0.035541,0.061151
SPEC-00307,Natural rubber,Rubber-based,Raman,0.217516,0.227612,0.126053,0.095143,0.065563,0.096377,0.072815,0.058325,0.081878,0.056447,0.066528,0.078281,0.074602,0.052632,0.090270,0.111318,0.191449,0.290553,0.137662,0.105618,0.085753,0.089415,0.078347,0.085443,0.097254,0.080180,0.093205,0.104463,0.097418,0.093724,0.107296,0.143563,0.227759,0.361591,0.283454,0.174791,0.117727,0.095535,0.117826,0.120013,0.078949,0.095585,0.110055,0.113913,0.101618,0.105309,0.111213,0.125924,0.114091,0.199727,0.348276,0.381315,0.213409,0.166004,0.157544,0.183515,0.257823,0.449476,0.697589,0.544787,0.336745,0.209913,0.165471,0.167664,0.154156,0.163292,0.160500,0.205404,0.291991,0.602977,1.000000,0.623586,0.279685,0.196623,0.173304,0.142266,0.133144,0.132101,0.134342,0.143645,0.133673,0.121995,0.122014,0.133040,0.128432,0.134353,0.114851,0.131982,0.130542,0.116851,0.131219,0.135637,0.137292,0.111839,0.129977,0.120006,0.123449,0.134747,0.114170,0.117272,0.158494,0.188295,0.139733,0.129440,0.140229,0.142449,0.127558,0.132200,0.108937,0.110878,0.140206,0.117519,0.126967,0.128553,0.117019,0.199420,0.189166,0.142551,0.118289,0.129951,0.144640,0.136283,0.130277,0.126131,0.115203,0.119885,0.133983,0.135999,0.121613,0.152045,0.146666,0.151162,0.139065,0.194300,0.301730,0.476831,0.595070,0.453048,0.379415,0.539081,0.758029,0.654168,0.392227,0.303358,0.552549,0.290834,0.234212,0.192416,0.147444,0.108716,0.121474,0.124940,0.110535,0.119810,0.122949,0.123389,0.093963,0.086197,0.095004,0.111655,0.120516,0.091494,0.114735,0.097179,0.094280,0.084816,0.090274,0.098241,0.088486,0.100579,0.098283,0.085653,0.073424,0.105004,0.076580,0.097072,0.079436,0.084440,0.087603,0.085478,0.084469,0.075129,0.087403,0.072293,0.079015,0.064615,0.089354,0.080590,0.088361,0.074524,0.060444,0.064433,0.065347,0.069208,0.072665,0.071272,0.067562,0.073963,0.082775,0.075715
SPEC-00241,Polyisoprene,Rubber-based,FTIR,0.059812,0.044267,0.002003,0.005959,0.044248,0.016044,0.054157,0.000000,0.063741,0.033407,0.075257,0.036543,0.022406,0.083323,0.134780,0.377417,0.527212,0.289588,0.106192,0.123921,0.026838,0.077474,0.079715,0.104930,0.301721,0.315345,0.135219,0.074519,0.086611,0.070619,0.053773,0.110861,0.253608,0.577418,0.544605,0.241382,0.113517,0.081442,0.139153,0.141499,0.376185,0.278150,0.161876,0.108594,0.086700,0.058602,0.084363,0.082252,0.090295,0.285642,0.663239,0.366383,0.129147,0.101734,0.078542,0.088852,0.186813,0.395437,0.773478,0.597083,0.237566,0.172266,0.138064,0.078544,0.116187,0.129456,0.131634,0.237231,0.495963,0.951226,1.000000,0.566997,0.274712,0.154697,0.124893,0.055405,0.071507,0.081828,0.010490,0.086755,0.084212,0.044840,0.043045,0.063858,0.104393,0.037480,0.104458,0.062220,0.103236,0.061015,0.016904,0.036342,0.047141,0.091074,0.086994,0.065685,0.032141,0.066039,0.068938,0.041246,0.072301,0.083150,0.077817,0.068264,0.082965,0.041868,0.118081,0.083299,0.046332,0.097263,0.071690,0.042454,0.102931,0.069998,0.059061,0.091110,0.093837,0.085407,0.119927,0.095524,0.108026,0.061774,0.034298,0.092179,0.070060,0.071454,0.033082,0.097613,0.096871,0.095794,0.098308,0.114781,0.185457,0.216899,0.456593,0.639589,0.756237,0.567623,0.425762,0.434711,0.602776,0.825209,0.802724,0.523169,0.373988,0.381907,0.545630,0.388256,0.168264,0.101102,0.136896,0.063136,0.111827,0.120062,0.062282,0.135710,0.100275,0.160100,0.111144,0.082562,0.115718,0.046459,0.063540,0.087468,0.100111,0.115629,0.085888,0.065829,0.090479,0.072869,0.070430,0.066613,0.085247,0.120579,0.074271,0.100822,0.063911,0.119983,0.083160,0.085023,0.087442,0.094236,0.065704,0.078604,0.152397,0.080588,0.044301,0.075051,0.092031,0.116469,0.071684,0.071615,0.045704,0.121481,0.114567,0.122905,0.079857,0.066446,0.065044,0.073264
SPEC-00925,Polycaprolactone diol,Polyurethane,Raman,0.087994,0.084564,0.097873,0.099153,0.088881,0.071416,0.083108,0.125753,0.201963,0.212698,0.146367,0.118699,0.217375,0.474956,0.237712,0.132053,0.099021,0.061375,0.092376,0.085377,0.081822,0.054001,0.123499,0.097164,0.162270,0.148799,0.095660,0.118840,0.116986,0.122304,0.134641,0.122740,0.150325,0.154748,0.174821,0.292802,0.521372,0.641026,0.407958,0.238629,0.167361,0.179570,0.135120,0.132188,0.119016,0.126181,0.155648,0.173863,0.212395,0.419845,0.648887,0.402769,0.242175,0.191247,0.200821,0.282576,0.465947,0.846547,0.923375,0.557852,0.406868,0.433040,0.712173,0.831332,0.550852,0.394778,0.418427,0.720697,0.719420,0.388315,0.253931,0.261481,0.353177,0.626660,1.000000,0.562941,0.315294,0.205302,0.149481,0.163327,0.128743,0.133080,0.161875,0.165075,0.153360,0.135603,0.131864,0.140032,0.110384,0.136325,0.155156,0.140556,0.094456,0.135076,0.149327,0.134320,0.158630,0.141644,0.166639,0.110070,0.127177,0.138224,0.133732,0.163122,0.132520,0.143350,0.139624,0.165299,0.170900,0.172749,0.144240,0.154718,0.167350,0.146420,0.152115,0.123207,0.157845,0.158350,0.154083,0.146894,0.130751,0.143019,0.167225,0.143995,0.147222,0.168602,0.152818,0.169588,0.177657,0.160583,0.197622,0.209461,0.211728,0.290609,0.363522,0.587467,0.849840,0.916103,0.831437,0.933832,0.994660,0.728762,0.417464,0.295369,0.214027,0.226460,0.171648,0.171025,0.142939,0.168650,0.162015,0.154699,0.146716,0.141136,0.164756,0.131733,0.129525,0.144435,0.142452,0.138634,0.151786,0.125162,0.153082,0.149946,0.137419,0.138931,0.153315,0.156537,0.145844,0.128367,0.147829,0.156790,0.165717,0.108001,0.162498,0.162582,0.138783,0.103129,0.163469,0.139075,0.159612,0.105679,0.146745,0.119699,0.142568,0.160322,0.123595,0.137180,0.145427,0.118413,0.136806,0.115467,0.141774,0.158836,0.169703,0.135314,0.141467,0.156504,0.132973,0.131125
SPEC-00518,Epichlorohydrin,Epoxy,IR,0.010576,0.034846,0.054624,0.044554,0.089549,0.045207,0.046867,0.059907,0.023179,0.042435,0.050839,0.041968,0.079108,0.057432,0.045411,0.074253,0.112017,0.140117,0.157252,0.126354,0.124978,0.138180,0.249860,0.555727,0.818270,0.490945,0.275407,0.319364,0.528332,0.507098,0.260744,0.156255,0.148835,0.198991,0.319339,0.531246,0.445265,0.221026,0.135182,0.089819,0.086132,0.100075,0.069691,0.081527,0.137023,0.209797,0.559974,1.000000,0.706373,0.312418,0.135647,0.052949,0.070382,0.063699,0.055037,0.080979,0.149080,0.073484,0.091428,0.138553,0.277568,0.524305,0.356339,0.186457,0.108760,0.149781,0.349945,0.479070,0.197258,0.096077,0.043160,0.047840,0.083404,0.065789,0.035752,0.062231,0.023615,0.062163,0.036165,0.051238,0.000000,0.083884,0.039799,0.020561,0.037071,0.024683,0.061227,0.000000,0.016822,0.022484,0.049645,0.028892,0.031409,0.025656,0.032965,0.052318,0.008465,0.023649,0.061071,0.019348,0.052386,0.007235,0.035715,0.057953,0.063362,0.082964,0.057537,0.031615,0.034701,0.032077,0.004074,0.023283,0.006004,0.000000,0.036126,0.009003,0.019999,0.000000,0.076346,0.030182,0.041535,0.000999,0.047627,0.008680,0.053815,0.038673,0.003965,0.017980,0.058190,0.062071,0.064104,0.023526,0.030043,0.144444,0.193554,0.339720,0.392827,0.529279,0.472198,0.460545,0.569188,0.412552,0.268219,0.151018,0.073804,0.075882,0.081142,0.073087,0.069528,0.066005,0.083160,0.083152,0.112648,0.108877,0.102618,0.151718,0.105183,0.186577,0.184350,0.209496,0.347674,0.382384,0.406308,0.569580,0.615804,0.670720,0.688715,0.615955,0.563436,0.444564,0.385113,0.335353,0.256972,0.174081,0.152290,0.172606,0.056802,0.034157,0.117564,0.095988,0.020031,0.029044,0.071301,0.107315,0.096383,0.042880,0.123377,0.029136,0.038362,0.068677,0.018872,0.039243,0.031106,0.000000,0.018708,0.045292,0.050078,0.034372,0.000000,0.010110
SPEC-00885,Hexamethylene diisocyanate,Polyurethane,IR,0.079212,0.073077,0.089182,0.092419,0.090631,0.079016,0.094969,0.095827,0.075793,0.082762,0.084803,0.074747,0.101053,0.079957,0.067743,0.116008,0.104310,0.086830,0.087471,0.147273,0.303819,0.322279,0.179321,0.145064,0.094907,0.122151,0.101794,0.114137,0.113904,0.098780,0.121978,0.114455,0.157354,0.214944,0.285593,0.382140,0.536712,0.786003,0.647675,0.322878,0.223017,0.179665,0.206667,0.269539,0.465512,0.785079,0.714917,0.421236,0.282965,0.326315,0.608023,0.422223,0.206239,0.157053,0.154005,0.133595,0.135307,0.159333,0.174485,0.210892,0.302794,0.511020,0.901157,1.000000,0.628439,0.377876,0.233638,0.185032,0.181292,0.208515,0.235550,0.373967,0.626324,0.995391,0.947190,0.558430,0.324555,0.213405,0.175652,0.150256,0.148400,0.125369,0.114386,0.103804,0.109534,0.111292,0.103949,0.106721,0.103439,0.119724,0.095403,0.110052,0.093960,0.112010,0.103325,0.125599,0.102336,0.120079,0.128908,0.115414,0.109666,0.114231,0.110320,0.130039,0.108545,0.127209,0.114135,0.088696,0.084311,0.103353,0.121918,0.120047,0.111288,0.133678,0.100537,0.130013,0.118862,0.107322,0.127665,0.110548,0.107859,0.112537,0.104381,0.107378,0.129160,0.114368,0.097835,0.128432,0.113821,0.110429,0.117200,0.138129,0.131606,0.148759,0.217372,0.327377,0.533309,0.610558,0.545715,0.597475,0.569008,0.425223,0.279574,0.210478,0.194789,0.157031,0.147521,0.136657,0.127712,0.140062,0.172882,0.184817,0.163034,0.190936,0.229866,0.278545,0.338161,0.413727,0.526963,0.624980,0.738847,0.693566,0.587791,0.469464,0.377465,0.303282,0.245109,0.215106,0.204032,0.183433,0.137983,0.156440,0.126034,0.130414,0.140146,0.137866,0.129010,0.113809,0.130075,0.143467,0.105883,0.115489,0.119152,0.112019,0.134689,0.130435,0.135456,0.128793,0.116112,0.121729,0.148012,0.124921,0.128406,0.150708,0.127942,0.090587,0.098451,0.118339,0.119683,0.126459
SPEC-00874,Polycaprolactone diol,Polyurethane,FTIR,0.077841,0.082934,0.082133,0.084550,0.082319,0.083821,0.070270,0.066873,0.071856,0.057003,0.066786,0.056297,0.068936,0.072095,0.062892,0.068804,0.072358,0.086006,0.080886,0.144380,0.319186,0.294677,0.141053,0.092022,0.081723,0.079862,0.104146,0.097972,0.089167,0.092362,0.091155,0.098572,0.090545,0.117387,0.154849,0.213840,0.371905,0.639018,0.684055,0.460016,0.260664,0.224713,0.195643,0.254385,0.434595,0.715569,0.698374,0.449101,0.304481,0.342563,0.485424,0.413701,0.250268,0.139620,0.133471,0.097182,0.112713,0.134409,0.152159,0.174425,0.258264,0.493298,0.822818,0.713475,0.368901,0.225802,0.156411,0.127751,0.129926,0.146140,0.165327,0.255280,0.469949,0.837821,0.841910,0.484294,0.262126,0.169799,0.129988,0.085141,0.111185,0.100541,0.113394,0.090977,0.081193,0.084448,0.084128,0.091230,0.111084,0.172384,0.163563,0.096600,0.071147,0.062035,0.076124,0.075548,0.069573,0.073025,0.070411,0.077978,0.072319,0.088431,0.077698,0.092898,0.089014,0.098461,0.093568,0.079847,0.068325,0.067143,0.067930,0.076594,0.081572,0.082733,0.085933,0.087953,0.095740,0.084074,0.075273,0.087846,0.074881,0.062114,0.077971,0.055910,0.086837,0.093787,0.080090,0.074713,0.105052,0.102172,0.102542,0.099566,0.121887,0.179778,0.262814,0.393147,0.558524,0.581702,0.533075,0.671620,0.777056,0.457253,0.254576,0.193444,0.137116,0.101628,0.121903,0.121335,0.110598,0.103774,0.112254,0.126090,0.153100,0.142526,0.161279,0.212306,0.265507,0.408265,0.575792,0.767880,0.963292,1.000000,0.777361,0.553941,0.380600,0.264257,0.202301,0.164927,0.140737,0.140049,0.120046,0.109166,0.120643,0.095809,0.087400,0.101515,0.074936,0.085634,0.049990,0.059329,0.072278,0.084578,0.095926,0.079169,0.095538,0.081346,0.048539,0.098602,0.090069,0.101018,0.068155,0.073974,0.060084,0.097907,0.073412,0.076234,0.105880,0.093629,0.075884,0.070437
SPEC-00822,Octyl cyanoacrylate,Cyanoacrylate,Raman,0.055575,0.110161,0.068272,0.087460,0.107010,0.109988,0.121902,0.134430,0.188371,0.169365,0.156688,0.287561,0.249958,0.122553,0.128580,0.061136,0.102077,0.116289,0.101540,0.102812,0.093955,0.140230,0.185202,0.264443,0.361012,0.272155,0.125496,0.082848,0.110381,0.103501,0.154651,0.116291,0.124464,0.133675,0.140499,0.227695,0.346311,0.342073,0.219805,0.142520,0.141441,0.146201,0.135919,0.132895,0.113370,0.147470,0.163312,0.108803,0.129181,0.152532,0.102286,0.135370,0.104857,0.138965,0.156632,0.180658,0.225158,0.399118,0.570157,0.456350,0.323701,0.247763,0.243043,0.169939,0.115238,0.120432,0.138778,0.166411,0.156420,0.140141,0.158567,0.174605,0.224811,0.441027,0.672317,0.484457,0.305375,0.193710,0.149805,0.154928,0.155919,0.116705,0.119065,0.154113,0.174494,0.142336,0.126472,0.155510,0.115032,0.126198,0.179139,0.149151,0.118572,0.127461,0.133879,0.129808,0.166501,0.147697,0.174579,0.162106,0.208562,0.535147,1.000000,0.286919,0.174972,0.176170,0.155219,0.182629,0.146969,0.160174,0.147678,0.111553,0.124538,0.142874,0.154067,0.169451,0.169591,0.133820,0.169154,0.122246,0.181304,0.150895,0.182921,0.128712,0.171984,0.155945,0.123437,0.161017,0.147293,0.197580,0.165242,0.146932,0.162203,0.166047,0.195604,0.197035,0.186504,0.274023,0.401297,0.532115,0.693970,0.580378,0.418870,0.314857,0.292395,0.210462,0.152576,0.174558,0.194133,0.162773,0.162190,0.119081,0.150132,0.167415,0.148526,0.132411,0.188480,0.139530,0.174329,0.181905,0.125295,0.178857,0.134982,0.130865,0.151879,0.162692,0.127745,0.136945,0.109040,0.127158,0.111758,0.133688,0.158888,0.144076,0.140378,0.109414,0.145937,0.114300,0.118188,0.111822,0.109260,0.139424,0.125769,0.120797,0.140087,0.133112,0.109462,0.160878,0.148317,0.098010,0.139197,0.130602,0.145803,0.150094,0.114115,0.128605,0.171479,0.121818,0.124752,0.117559
SPEC-00348,Polybutadiene,Rubber-based,Raman,0.224574,0.279260,0.103332,0.069963,0.091718,0.012896,0.048811,0.007411,0.050003,0.037707,0.035719,0.024425,0.070228,0.044288,0.081672,0.131217,0.307395,0.192530,0.109754,0.045956,0.082320,0.064449,0.050264,0.015676,0.066893,0.045475,0.013789,0.046819,0.096218,0.096245,0.140348,0.180580,0.240319,0.376109,0.287047,0.117481,0.084472,0.100651,0.046308,0.067446,0.090091,0.080484,0.081701,0.037601,0.074160,0.096751,0.107862,0.105059,0.143994,0.264181,0.522427,0.385293,0.194457,0.110633,0.117006,0.154276,0.238139,0.438910,0.506874,0.307915,0.182736,0.142021,0.124999,0.080892,0.057623,0.167767,0.128974,0.192669,0.329189,0.680298,1.000000,0.566347,0.274202,0.171463,0.104530,0.102055,0.189669,0.223911,0.188464,0.134405,0.130775,0.092239,0.104377,0.097661,0.105421,0.087641,0.102978,0.117886,0.097827,0.109399,0.057398,0.100633,0.087574,0.113803,0.083167,0.103448,0.101970,0.092119,0.067784,0.078880,0.105208,0.109466,0.107063,0.103604,0.069268,0.132260,0.096067,0.108761,0.099837,0.092651,0.103147,0.086728,0.101541,0.096658,0.078670,0.116225,0.091704,0.137238,0.097500,0.092500,0.094373,0.085851,0.087369,0.130319,0.128876,0.079316,0.115516,0.135075,0.112826,0.126689,0.107702,0.144140,0.145018,0.191117,0.276879,0.517398,0.826467,0.633631,0.461695,0.570701,0.934146,0.678308,0.380165,0.298419,0.572706,0.218399,0.168718,0.137926,0.116156,0.143463,0.078967,0.117616,0.084261,0.091538,0.063771,0.091977,0.089370,0.067487,0.129853,0.096120,0.103823,0.086427,0.097987,0.101468,0.103423,0.095637,0.123464,0.069866,0.084810,0.087990,0.059773,0.090618,0.076562,0.105947,0.091732,0.111545,0.071784,0.114264,0.083997,0.081670,0.094118,0.122119,0.081452,0.074608,0.079827,0.074412,0.085267,0.066547,0.075138,0.090234,0.091730,0.073004,0.070985,0.073707,0.092139,0.068208,0.071715,0.074693,0.060022,0.083945
